dealer_id,dealer_state,region,model,variant,sales_date,sales_unit,launch_date,discontinued_date,sale_price,msrp_inr,finance_flag,fuel_type,transmission,body_type,is_discontinued,sales_month,months_on_market,months_since_discontinued,year_month
251,Tamil Nadu,South,Altroz,Smart,2025-03-26,1,2011-08-29,2012-11-22,1810904,2004014,0,CNG,CVT,Hatchback,1,2025-03,163,148,2025-03
18,Uttar Pradesh,West,Safari Storme,Signature,2025-03-26,1,2015-02-05,,290688,337667,1,Petrol,Manual,SUV,0,2025-03,121,0,2025-03
830,Punjab,East,Hexa,Luxury,2025-03-26,1,2022-11-21,,1300379,1325660,1,Hybrid,Automatic,SUV,0,2025-03,28,0,2025-03
134,West Bengal,North,Tiago,Gold,2025-03-26,2,2002-12-01,,500761,614021,1,Petrol,AMT,Hatchback,0,2025-03,267,0,2025-03
327,Karnataka,East,Tiago,Pure,2025-03-26,1,2003-01-07,,741218,776042,1,Petrol,Manual,Hatchback,0,2025-03,266,0,2025-03
507,Andhra Pradesh,South,Indigo,Adventure,2025-03-26,1,2015-04-16,,1811894,1871135,0,Petrol,Manual,Sedan,0,2025-03,119,0,2025-03
782,Karnataka,East,Indica,Prime,2025-03-26,1,2016-11-06,,901652,1122699,1,Hybrid,Manual,Hatchback,0,2025-03,100,0,2025-03
334,Karnataka,West,Indica,Sport,2025-03-27,1,1997-11-18,,1078517,1185535,0,Petrol,Manual,Hatchback,0,2025-03,328,0,2025-03
595,Andhra Pradesh,East,Bolt,XZ(O),2025-03-27,1,2006-07-19,,780473,914210,1,Petrol,Manual,Hatchback,0,2025-03,224,0,2025-03
356,Uttar Pradesh,North,Safari Storme,Gold,2025-03-27,1,1998-09-17,,260949,273656,1,Diesel,Automatic,SUV,0,2025-03,318,0,2025-03
625,Bihar,North,Harrier,XZ,2025-03-27,1,2011-11-28,,1795639,1901858,1,Petrol,Automatic,SUV,0,2025-03,160,0,2025-03
745,Odisha,North,Punch,XT,2025-03-27,1,2008-05-19,,663097,668321,0,Hybrid,Automatic,Hatchback,0,2025-03,202,0,2025-03
707,Tamil Nadu,South,Punch,XZ,2025-03-28,1,1996-07-19,,622181,775790,1,CNG,Manual,Hatchback,0,2025-03,344,0,2025-03
630,Bihar,East,Nano,Sport,2025-03-28,1,1998-09-30,,1020841,1233803,0,Petrol,Manual,Hatchback,0,2025-03,318,0,2025-03
567,Uttar Pradesh,South,Nexon,XE,2025-03-28,1,2002-06-29,,1879069,2015286,1,Petrol+CNG,Manual,SUV,0,2025-03,273,0,2025-03
319,Telangana,West,Harrier,XZ(O),2025-03-28,1,2000-03-06,,2128928,2132600,1,Petrol,Manual,SUV,0,2025-03,300,0,2025-03
713,Andhra Pradesh,South,Harrier,Adventure,2025-03-28,1,2014-11-07,,1745353,1817482,1,Petrol,Automatic,SUV,0,2025-03,124,0,2025-03
128,Tamil Nadu,South,Indica,Creative,2025-03-28,1,1999-03-30,,870302,981227,1,Petrol,AMT,Hatchback,0,2025-03,312,0,2025-03
263,Uttar Pradesh,North,Curvv,Prime,2025-03-28,2,1999-03-18,,2079807,2250150,1,Petrol,Automatic,SUV,0,2025-03,312,0,2025-03
375,Kerala,Central,Tigor,Prime,2025-03-28,1,1998-03-18,,1700397,1979907,1,Petrol,Automatic,Sedan,0,2025-03,324,0,2025-03
559,Uttar Pradesh,North,Tigor,XZ(O),2025-03-28,1,2022-08-14,,1666603,1978528,1,Diesel,Manual,Sedan,0,2025-03,31,0,2025-03
450,West Bengal,East,Curvv,XM,2025-03-29,4,2022-12-23,,2060424,2045555,1,Diesel,CVT,SUV,0,2025-03,27,0,2025-03
642,Rajasthan,North,Safari Storme,Gold,2025-03-29,1,2022-03-04,,254819,283558,0,Petrol,Automatic,SUV,0,2025-03,36,0,2025-03
635,Gujarat,North,Curvv,Gold,2025-03-29,1,2006-09-06,,2246623,2210328,1,Petrol,Manual,SUV,0,2025-03,222,0,2025-03
783,Tamil Nadu,Central,Indigo,Gold,2025-03-29,1,1998-02-14,,1586142,1712061,0,CNG,AMT,Sedan,0,2025-03,325,0,2025-03
384,Karnataka,Central,Safari,Luxury,2025-03-29,1,2011-09-19,,2685118,2772636,1,Petrol,Automatic,SUV,0,2025-03,162,0,2025-03
694,Bihar,South,Bolt,Pure,2025-03-29,1,2009-09-11,,919683,1037084,1,Diesel,Manual,Hatchback,0,2025-03,186,0,2025-03
944,Telangana,Central,Safari,Luxury,2025-03-29,3,2009-03-31,,1992826,2416406,1,Petrol,Manual,SUV,0,2025-03,192,0,2025-03
233,Telangana,East,Indigo,XM,2025-03-29,1,2008-08-27,,1412580,1759856,1,Petrol,Automatic,Sedan,0,2025-03,199,0,2025-03
174,Telangana,West,Safari,XE,2025-03-29,1,2012-09-14,,1992647,2454864,1,Diesel,Manual,SUV,0,2025-03,150,0,2025-03
153,Delhi,North,Safari Storme,Prime,2025-03-30,1,2005-09-09,,265997,268911,1,Diesel,Manual,SUV,0,2025-03,234,0,2025-03
300,Telangana,South,Nexon EV,Gold,2025-03-30,1,2007-05-27,,2935642,2899349,0,Electric,AMT,Hatchback,0,2025-03,214,0,2025-03
584,Punjab,North,Curvv,Platinum,2025-03-30,20,2021-05-07,,1985431,2404282,1,Petrol,Automatic,SUV,0,2025-03,46,0,2025-03
829,Tamil Nadu,Central,Tigor,Creative,2025-03-30,1,2012-08-28,,1737395,1946078,0,Diesel,Manual,Sedan,0,2025-03,151,0,2025-03
43,Bihar,South,Hexa,Smart,2025-03-30,10,2018-03-13,,1124908,1271632,1,Petrol,Automatic,SUV,0,2025-03,84,0,2025-03
640,Madhya Pradesh,Central,Indigo,Pure,2025-03-30,1,2011-09-23,,1840949,2204281,1,Electric,Manual,Sedan,0,2025-03,162,0,2025-03
942,Andhra Pradesh,South,Tigor EV,Pure,2025-03-31,3,2009-05-14,,1834772,1845868,1,Electric,AMT,Hatchback,0,2025-03,190,0,2025-03
986,Karnataka,North,Nano,Adventure,2025-03-31,10,2009-06-07,,1269683,1357815,1,Diesel,Automatic,Hatchback,0,2025-03,189,0,2025-03
943,Madhya Pradesh,East,Safari Storme,Prime,2025-03-31,1,2006-10-25,,272222,290062,1,Electric,Manual,SUV,0,2025-03,221,0,2025-03
85,Madhya Pradesh,Central,Zest,Smart,2025-03-31,1,2008-10-04,,1230673,1387762,1,Diesel,Automatic,Sedan,0,2025-03,197,0,2025-03
743,Telangana,Central,Safari,Premium,2025-03-31,1,2008-02-27,,2752680,2752471,0,Petrol,Manual,SUV,0,2025-03,205,0,2025-03
397,Odisha,East,Safari Storme,XT,2025-03-31,1,1999-06-22,,261215,264810,1,Petrol,Manual,SUV,0,2025-03,309,0,2025-03
733,Punjab,Central,Hexa,XZ(O),2025-03-31,1,2009-05-22,,1085938,1164261,1,Hybrid,Automatic,SUV,0,2025-03,190,0,2025-03
523,Punjab,East,Tiago,XZ,2025-03-31,5,2021-08-30,,610325,676033,1,Petrol,Automatic,Hatchback,0,2025-03,43,0,2025-03
555,Uttar Pradesh,South,Zest,Premium,2025-04-01,1,2006-04-15,,1494277,1702487,0,Diesel,Manual,Sedan,0,2025-04,228,0,2025-04
712,Maharashtra,South,Altroz,Luxury,2025-04-01,1,2016-10-08,,2200903,2382455,0,Petrol,Manual,Hatchback,0,2025-04,102,0,2025-04
477,Telangana,Central,Safari,XZ(O),2025-04-01,1,1998-09-05,2002-03-27,2389477,2415835,0,Electric,AMT,SUV,1,2025-04,319,277,2025-04
958,Delhi,North,Tigor EV,XE,2025-04-01,1,2019-12-01,,1277147,1371003,1,Electric,Manual,Hatchback,0,2025-04,64,0,2025-04
70,Delhi,Central,Hexa,Gold,2025-04-01,1,2008-10-24,,975086,1210629,1,Electric,Manual,SUV,0,2025-04,198,0,2025-04
714,Madhya Pradesh,West,Tiago,Gold,2025-04-01,2,2000-01-05,,627708,638192,1,Diesel,AMT,Hatchback,0,2025-04,303,0,2025-04
301,Odisha,East,Nano,XT,2025-04-01,1,2005-07-09,,1109448,1336065,1,Petrol,Manual,Hatchback,0,2025-04,237,0,2025-04
35,Madhya Pradesh,South,Indigo,XM,2025-04-02,1,2017-09-30,,1531835,1803990,1,Petrol,Manual,Sedan,0,2025-04,91,0,2025-04
619,Telangana,East,Indica,Gold,2025-04-02,1,2023-02-14,,1024419,1210639,0,Diesel,Manual,Hatchback,0,2025-04,26,0,2025-04
704,Tamil Nadu,North,Altroz,Gold,2025-04-02,1,2001-10-12,,1723838,2008990,1,Diesel,Manual,Hatchback,0,2025-04,282,0,2025-04
41,Delhi,North,Tigor,Premium,2025-04-02,2,1995-06-24,,2285035,2255888,1,Diesel,Manual,Sedan,0,2025-04,358,0,2025-04
978,Andhra Pradesh,North,Harrier,Sport,2025-04-02,1,2007-01-28,,1858297,1875125,0,Petrol,AMT,SUV,0,2025-04,219,0,2025-04
810,Maharashtra,West,Nexon EV,Smart,2025-04-02,1,2004-01-16,,2637091,3034567,1,Electric,Manual,Hatchback,0,2025-04,255,0,2025-04
530,Tamil Nadu,Central,Tigor,Pure,2025-04-03,1,1999-03-27,,1852811,2271327,0,Diesel,Manual,Sedan,0,2025-04,313,0,2025-04
222,Delhi,West,Safari,Pro,2025-04-03,1,2003-05-11,,2283144,2761341,0,Petrol,Manual,SUV,0,2025-04,263,0,2025-04
563,Karnataka,South,Tigor EV,Adventure,2025-04-03,1,2007-05-30,,1455734,1429289,1,Electric,Manual,Hatchback,0,2025-04,215,0,2025-04
504,Gujarat,West,Zest,Platinum,2025-04-03,1,1997-10-13,,1303222,1605213,0,Petrol,AMT,Sedan,0,2025-04,330,0,2025-04
336,Rajasthan,Central,Hexa,Prime,2025-04-03,1,2005-10-18,,1108883,1155923,1,Petrol,Automatic,SUV,0,2025-04,234,0,2025-04
11,Maharashtra,East,Tigor,Sport,2025-04-03,3,2011-04-30,,1791675,1816559,0,Petrol,Manual,Sedan,0,2025-04,168,0,2025-04
444,Odisha,North,Indigo,XM,2025-04-04,1,2010-01-24,,1773228,1837455,1,Petrol,Manual,Sedan,0,2025-04,183,0,2025-04
808,Odisha,West,Punch,XZ,2025-04-04,1,2008-10-18,,803775,816180,0,Petrol,Manual,Hatchback,0,2025-04,198,0,2025-04
693,Andhra Pradesh,East,Indigo,XT,2025-04-04,1,2005-06-29,,1602873,1835566,1,Electric,Manual,Sedan,0,2025-04,238,0,2025-04
624,West Bengal,East,Bolt,Adventure,2025-04-04,1,1999-04-29,,829373,908950,1,Diesel,AMT,Hatchback,0,2025-04,312,0,2025-04
461,Delhi,North,Safari Storme,XE,2025-04-04,1,1996-06-27,,229920,264828,1,Petrol,Automatic,SUV,0,2025-04,346,0,2025-04
686,Delhi,North,Safari,Sport,2025-04-04,2,2006-10-02,,2397554,2503211,1,Petrol,Automatic,SUV,0,2025-04,222,0,2025-04
564,Telangana,South,Bolt,XT,2025-04-04,1,1995-08-10,,770577,947804,1,CNG,Manual,Hatchback,0,2025-04,356,0,2025-04
397,Uttar Pradesh,South,Bolt,Luxury,2025-04-04,1,1997-11-01,,810503,983176,0,Petrol,Manual,Hatchback,0,2025-04,329,0,2025-04
114,Karnataka,Central,Tigor EV,Platinum,2025-04-05,1,1997-10-18,,1346979,1569556,0,Electric,Automatic,Hatchback,0,2025-04,330,0,2025-04
478,Odisha,East,Harrier,Signature,2025-04-05,1,2003-01-27,,1814924,2121157,1,Electric,Manual,SUV,0,2025-04,267,0,2025-04
971,Madhya Pradesh,North,Tigor,Gold,2025-04-05,1,1995-10-31,,1675351,1666723,0,Petrol,CVT,Sedan,0,2025-04,354,0,2025-04
975,Delhi,North,Harrier,Sport,2025-04-05,1,2005-07-30,,1459801,1678458,0,Hybrid,Automatic,SUV,0,2025-04,237,0,2025-04
926,Tamil Nadu,West,Harrier,Signature,2025-04-05,1,2024-06-25,,1841024,1841201,1,Petrol+CNG,Manual,SUV,0,2025-04,10,0,2025-04
153,Kerala,East,Bolt,Luxury,2025-04-05,1,2005-07-03,,916124,963899,0,Petrol,Automatic,Hatchback,0,2025-04,237,0,2025-04
427,Andhra Pradesh,East,Hexa,XT,2025-04-05,5,2018-11-14,,988445,1114662,0,Petrol,Manual,SUV,0,2025-04,77,0,2025-04
816,Andhra Pradesh,West,Safari Storme,XE,2025-04-05,1,2016-07-16,,217703,253904,1,Petrol,Manual,SUV,0,2025-04,105,0,2025-04
305,Telangana,Central,Tigor EV,Sport,2025-04-05,1,2007-02-13,,1422930,1682228,0,Electric,Automatic,Hatchback,0,2025-04,218,0,2025-04
450,Rajasthan,East,Punch,Signature,2025-04-05,1,2000-09-12,,615248,740849,1,Petrol,Manual,Hatchback,0,2025-04,295,0,2025-04
306,Uttar Pradesh,South,Harrier,Prime,2025-04-05,1,2020-01-10,,1784917,1951998,1,Petrol+CNG,AMT,SUV,0,2025-04,63,0,2025-04
823,Maharashtra,Central,Nexon,Adventure,2025-04-05,1,2021-08-19,,2092359,2403480,0,CNG,Manual,SUV,0,2025-04,44,0,2025-04
14,Telangana,East,Altroz,XZ,2025-04-05,20,2012-10-20,,2282413,2573295,1,Petrol,CVT,Hatchback,0,2025-04,150,0,2025-04
6,Odisha,South,Tiago EV,Signature,2025-04-05,1,2005-03-10,,2296464,2650659,1,Electric,Manual,Hatchback,0,2025-04,241,0,2025-04
593,Kerala,North,Zest,XE,2025-04-05,1,2002-10-12,,1161966,1306711,1,Hybrid,Automatic,Sedan,0,2025-04,270,0,2025-04
893,Gujarat,West,Bolt,Prime,2025-04-06,10,2003-03-18,,841179,923729,1,Hybrid,Manual,Hatchback,0,2025-04,265,0,2025-04
917,Gujarat,Central,Bolt,Gold,2025-04-06,1,1997-09-24,,859139,863592,1,Diesel,Manual,Hatchback,0,2025-04,331,0,2025-04
978,Odisha,Central,Nexon EV,Gold,2025-04-06,1,2017-11-27,,2372884,2574559,1,Electric,Manual,Hatchback,0,2025-04,89,0,2025-04
521,Bihar,Central,Punch,XM,2025-04-06,1,2010-02-09,,650583,691323,0,Petrol,Manual,Hatchback,0,2025-04,182,0,2025-04
918,Madhya Pradesh,South,Harrier,XM,2025-04-06,1,2006-05-13,,1478715,1711198,1,Petrol,Manual,SUV,0,2025-04,227,0,2025-04
511,West Bengal,South,Indica,Platinum,2025-04-06,20,1997-01-19,,1035298,1179614,0,Petrol,Automatic,Hatchback,0,2025-04,339,0,2025-04
111,Uttar Pradesh,North,Tiago,Creative,2025-04-06,1,2013-05-31,,606745,665048,0,Diesel,Manual,Hatchback,0,2025-04,143,0,2025-04
162,Madhya Pradesh,East,Indigo,XZ(O),2025-04-06,1,2019-04-22,,2028932,2064262,0,Petrol,Manual,Sedan,0,2025-04,72,0,2025-04
453,Delhi,South,Tiago,Creative,2025-04-06,1,1995-02-24,,463332,562073,1,Petrol,Manual,Hatchback,0,2025-04,362,0,2025-04
657,Punjab,Central,Nexon,Gold,2025-04-06,1,2018-03-14,,1888058,2055090,1,Diesel,Manual,SUV,0,2025-04,85,0,2025-04
39,Punjab,North,Nexon EV,Pure,2025-04-07,1,2013-12-31,,2957194,3607197,0,Electric,Manual,Hatchback,0,2025-04,136,0,2025-04
165,Punjab,East,Nexon,Signature,2025-04-07,1,1995-04-26,,2363070,2566329,1,Hybrid,Automatic,SUV,0,2025-04,360,0,2025-04
729,Uttar Pradesh,South,Punch,XZ(O),2025-04-07,1,2014-11-01,,749305,792369,1,Diesel,Automatic,Hatchback,0,2025-04,125,0,2025-04
158,Andhra Pradesh,West,Indica,Pure,2025-04-07,1,2013-09-27,,1269028,1277509,1,CNG,Automatic,Hatchback,0,2025-04,139,0,2025-04
92,Delhi,Central,Punch,XT,2025-04-07,1,2000-08-18,,663981,739660,1,Diesel,Automatic,Hatchback,0,2025-04,296,0,2025-04
763,Tamil Nadu,Central,Tiago EV,XT,2025-04-07,1,2000-06-08,,2201327,2265747,1,Electric,Manual,Hatchback,0,2025-04,298,0,2025-04
695,West Bengal,Central,Altroz,Premium,2025-04-07,10,2007-10-08,,2290504,2322274,1,Petrol,Automatic,Hatchback,0,2025-04,210,0,2025-04
705,Karnataka,North,Tiago EV,Adventure,2025-04-08,1,2014-02-14,,1831725,2075292,0,Electric,Automatic,Hatchback,0,2025-04,134,0,2025-04
66,Odisha,Central,Indica,Prime,2025-04-08,1,2020-10-17,,1097170,1077611,0,Diesel,Manual,Hatchback,0,2025-04,54,0,2025-04
191,Telangana,East,Nexon,Smart,2025-04-08,1,1996-11-09,,1934612,2333609,1,Diesel,CVT,SUV,0,2025-04,341,0,2025-04
963,Maharashtra,North,Punch,XZ,2025-04-08,1,1998-12-11,,658689,779566,1,Petrol,Manual,Hatchback,0,2025-04,316,0,2025-04
325,Tamil Nadu,North,Punch,Smart,2025-04-08,1,2012-05-21,,633595,710282,0,Diesel,Automatic,Hatchback,0,2025-04,155,0,2025-04
142,Maharashtra,Central,Indigo,XE,2025-04-08,1,2019-02-23,2021-04-29,1903944,1873495,0,Petrol,Manual,Sedan,1,2025-04,74,48,2025-04
54,Telangana,South,Indica,Adventure,2025-04-08,1,2003-03-31,,971729,1214406,0,Diesel,Automatic,Hatchback,0,2025-04,265,0,2025-04
270,Telangana,North,Nano,Pro,2025-04-08,1,2008-02-26,,1216121,1285565,1,Diesel,Manual,Hatchback,0,2025-04,206,0,2025-04
768,Madhya Pradesh,Central,Nano,Luxury,2025-04-09,1,2016-08-08,,1160265,1296291,1,Petrol,Automatic,Hatchback,0,2025-04,104,0,2025-04
979,Tamil Nadu,West,Nexon EV,Sport,2025-04-09,10,1996-07-23,,2851325,3113261,0,Electric,Manual,Hatchback,0,2025-04,345,0,2025-04
563,West Bengal,South,Tiago,Premium,2025-04-09,1,2020-04-09,,624303,680628,1,Petrol,CVT,Hatchback,0,2025-04,60,0,2025-04
18,Kerala,North,Punch,Gold,2025-04-09,1,1996-03-02,,653276,714058,1,Petrol,Manual,Hatchback,0,2025-04,349,0,2025-04
655,Tamil Nadu,Central,Indica,XZ(O),2025-04-09,1,2009-02-27,,1236615,1245558,0,Petrol,Automatic,Hatchback,0,2025-04,194,0,2025-04
734,Telangana,East,Punch,Luxury,2025-04-09,1,2014-12-12,,849386,885139,1,Diesel,Automatic,Hatchback,0,2025-04,124,0,2025-04
899,Karnataka,Central,Zest,Pure,2025-04-09,1,2004-08-07,,1433467,1748456,0,Petrol,Automatic,Sedan,0,2025-04,248,0,2025-04
315,Kerala,North,Nano,Adventure,2025-04-09,1,2018-08-07,,1070557,1251472,1,Electric,Manual,Hatchback,0,2025-04,80,0,2025-04
256,West Bengal,East,Curvv,Gold,2025-04-09,1,2007-07-14,,2127905,2116773,0,Hybrid,Manual,SUV,0,2025-04,213,0,2025-04
738,Karnataka,Central,Nano,Signature,2025-04-09,10,1998-06-23,,1433160,1426777,1,Petrol,CVT,Hatchback,0,2025-04,322,0,2025-04
626,Tamil Nadu,East,Altroz,Prime,2025-04-09,1,2002-03-04,,2001615,2346454,1,Petrol,Manual,Hatchback,0,2025-04,277,0,2025-04
743,Uttar Pradesh,Central,Safari,Platinum,2025-04-10,2,2011-09-14,,2004427,2451211,1,Electric,Manual,SUV,0,2025-04,163,0,2025-04
291,Rajasthan,South,Indigo,Pro,2025-04-10,1,2005-06-24,,1962464,2104104,1,Petrol,Manual,Sedan,0,2025-04,238,0,2025-04
773,Rajasthan,Central,Indica,Premium,2025-04-10,1,2012-02-20,,1248414,1287342,1,Petrol,Manual,Hatchback,0,2025-04,158,0,2025-04
185,Telangana,West,Bolt,XE,2025-04-10,2,1999-12-26,,768838,905779,0,Petrol,Manual,Hatchback,0,2025-04,304,0,2025-04
437,Andhra Pradesh,East,Nano,Smart,2025-04-10,1,2014-06-06,,1062114,1234818,1,Petrol,AMT,Hatchback,0,2025-04,130,0,2025-04
372,Andhra Pradesh,East,Tiago,XT,2025-04-10,1,2006-09-27,,574296,690103,0,Electric,Automatic,Hatchback,0,2025-04,223,0,2025-04
718,Bihar,West,Curvv,Prime,2025-04-10,1,2004-03-19,2006-01-14,2207125,2396347,0,Petrol+CNG,Manual,SUV,1,2025-04,253,231,2025-04
350,Rajasthan,South,Tigor EV,Sport,2025-04-10,1,2021-02-02,,1374259,1517889,1,Electric,Manual,Hatchback,0,2025-04,50,0,2025-04
524,Karnataka,East,Harrier,Platinum,2025-04-10,1,2004-10-01,,1579328,1868615,1,Diesel,Automatic,SUV,0,2025-04,246,0,2025-04
489,West Bengal,West,Indigo,Smart,2025-04-10,4,1995-10-07,,2153704,2148918,1,Petrol,Manual,Sedan,0,2025-04,354,0,2025-04
485,Delhi,East,Tigor EV,Pure,2025-04-10,2,2016-08-07,,1688107,1725629,1,Electric,Automatic,Hatchback,0,2025-04,104,0,2025-04
59,Odisha,South,Tiago EV,Adventure,2025-04-11,2,1997-01-20,,1958673,2095174,0,Electric,Automatic,Hatchback,0,2025-04,339,0,2025-04
66,Madhya Pradesh,Central,Zest,Pro,2025-04-11,1,1997-10-26,,1620689,1609332,1,Diesel,Manual,Sedan,0,2025-04,330,0,2025-04
534,Kerala,Central,Zest,Platinum,2025-04-11,1,2012-05-05,,1287114,1466577,1,Petrol,Manual,Sedan,0,2025-04,155,0,2025-04
891,Tamil Nadu,East,Altroz,Prime,2025-04-11,10,1997-12-01,,1858623,2094800,1,Petrol,Manual,Hatchback,0,2025-04,328,0,2025-04
464,West Bengal,North,Punch,Prime,2025-04-12,1,2024-07-25,,777601,791412,1,Hybrid,Automatic,Hatchback,0,2025-04,9,0,2025-04
931,Kerala,Central,Zest,Platinum,2025-04-12,1,2005-02-23,,1429788,1419305,1,CNG,AMT,Sedan,0,2025-04,242,0,2025-04
2,Rajasthan,East,Safari,Pro,2025-04-12,1,2006-09-28,,2298098,2813633,0,Diesel,AMT,SUV,0,2025-04,223,0,2025-04
914,Tamil Nadu,East,Altroz,Sport,2025-04-12,1,2004-03-28,,1979634,2456710,1,Electric,Manual,Hatchback,0,2025-04,253,0,2025-04
577,Karnataka,North,Safari Storme,XT,2025-04-12,1,2006-08-10,,236762,281545,1,Petrol,Manual,SUV,0,2025-04,224,0,2025-04
630,Bihar,North,Indica,XZ(O),2025-04-12,1,2001-01-21,,1243842,1350817,1,Hybrid,Manual,Hatchback,0,2025-04,291,0,2025-04
556,Delhi,East,Nexon,Creative,2025-04-12,1,2025-06-21,,1789209,2146868,0,Electric,Manual,SUV,0,2025-04,0,0,2025-04
306,Maharashtra,West,Hexa,Gold,2025-04-12,1,2009-12-20,,1141538,1222686,1,Petrol,AMT,SUV,0,2025-04,184,0,2025-04
850,Tamil Nadu,West,Harrier,XZ(O),2025-04-12,1,1995-09-14,,1916340,1993998,1,Petrol,Automatic,SUV,0,2025-04,355,0,2025-04
941,Tamil Nadu,South,Safari Storme,XM,2025-04-13,1,2010-04-01,,293130,289649,1,Diesel,Manual,SUV,0,2025-04,180,0,2025-04
675,Punjab,East,Safari,Smart,2025-04-13,1,2010-07-20,,2210433,2285331,1,Petrol,Automatic,SUV,0,2025-04,177,0,2025-04
699,Telangana,South,Tiago,Pro,2025-04-13,1,1996-10-01,,691993,758742,1,Petrol,Manual,Hatchback,0,2025-04,342,0,2025-04
694,Karnataka,Central,Zest,Adventure,2025-04-13,2,1999-02-17,,1256793,1527283,1,Petrol,Automatic,Sedan,0,2025-04,314,0,2025-04
405,Telangana,North,Indigo,Prime,2025-04-13,1,2006-07-11,,1896544,1954698,1,Petrol,Manual,Sedan,0,2025-04,225,0,2025-04
465,Delhi,Central,Punch,Gold,2025-04-13,1,2018-12-13,,557343,626129,0,Diesel,Manual,Hatchback,0,2025-04,76,0,2025-04
963,Odisha,West,Curvv,Pure,2025-04-13,3,2021-06-02,,2510303,2794390,1,Petrol+CNG,Manual,SUV,0,2025-04,46,0,2025-04
488,West Bengal,West,Nexon EV,XM,2025-04-13,1,2006-10-09,,2215811,2558498,0,Electric,Automatic,Hatchback,0,2025-04,222,0,2025-04
656,Bihar,North,Tigor,Gold,2025-04-13,1,2014-10-12,,1735709,1931001,1,Petrol,Manual,Sedan,0,2025-04,126,0,2025-04
762,Odisha,South,Tiago,Platinum,2025-04-13,1,2006-12-17,,500857,618887,0,Electric,Manual,Hatchback,0,2025-04,220,0,2025-04
104,Punjab,North,Safari,Pure,2025-04-13,1,2002-05-05,,2528880,2709617,1,Diesel,Automatic,SUV,0,2025-04,275,0,2025-04
45,Madhya Pradesh,West,Nexon EV,Platinum,2025-04-13,5,1996-07-27,,2514886,2553407,1,Electric,Manual,Hatchback,0,2025-04,345,0,2025-04
704,Odisha,North,Indigo,Luxury,2025-04-14,1,2015-07-21,,1750539,2171951,1,Electric,Manual,Sedan,0,2025-04,117,0,2025-04
159,Kerala,West,Tigor,Smart,2025-04-14,1,2003-11-19,2007-03-02,1779960,2024563,1,Petrol,Automatic,Sedan,1,2025-04,257,217,2025-04
839,West Bengal,North,Indica,Pro,2025-04-14,1,2011-04-07,,1222026,1218266,1,Diesel,Manual,Hatchback,0,2025-04,168,0,2025-04
430,Maharashtra,East,Tigor EV,Pro,2025-04-14,3,1996-10-08,,1550474,1612978,1,Electric,Manual,Hatchback,0,2025-04,342,0,2025-04
72,Uttar Pradesh,East,Hexa,XE,2025-04-14,20,1999-02-21,,1039268,1068435,0,CNG,Manual,SUV,0,2025-04,314,0,2025-04
493,Karnataka,South,Altroz,Pro,2025-04-14,1,1999-01-08,,1913886,2357069,1,Electric,CVT,Hatchback,0,2025-04,315,0,2025-04
619,West Bengal,South,Nexon EV,XM,2025-04-14,2,2013-08-27,,2787532,2992913,1,Electric,Automatic,Hatchback,0,2025-04,140,0,2025-04
270,Andhra Pradesh,North,Indigo,XZ(O),2025-04-14,2,2005-01-11,,2283523,2275977,1,Electric,Manual,Sedan,0,2025-04,243,0,2025-04
509,Telangana,North,Zest,Pro,2025-04-14,1,2012-07-27,2017-08-25,1429883,1415427,1,Electric,Manual,Sedan,1,2025-04,153,92,2025-04
970,Madhya Pradesh,North,Tigor,Signature,2025-04-14,1,2013-08-24,,2177618,2199965,0,Petrol,Manual,Sedan,0,2025-04,140,0,2025-04
138,Madhya Pradesh,North,Safari,XZ(O),2025-04-15,1,2003-04-14,,2451758,2652067,1,Petrol,Manual,SUV,0,2025-04,264,0,2025-04
110,Bihar,North,Nano,Prime,2025-04-15,4,2004-02-27,,1211592,1311265,0,Diesel,Manual,Hatchback,0,2025-04,254,0,2025-04
29,Rajasthan,North,Nexon EV,XE,2025-04-15,1,2005-02-15,,2671497,2869058,0,Electric,Manual,Hatchback,0,2025-04,242,0,2025-04
95,Kerala,South,Nexon,XE,2025-04-15,1,1997-05-30,,2026944,2087292,1,Electric,Manual,SUV,0,2025-04,335,0,2025-04
76,Andhra Pradesh,South,Indica,Prime,2025-04-15,1,2006-05-08,,978537,1087215,0,Diesel,Automatic,Hatchback,0,2025-04,227,0,2025-04
730,Punjab,North,Altroz,XT,2025-04-15,1,2012-02-28,,2076328,2040169,1,Petrol,Manual,Hatchback,0,2025-04,158,0,2025-04
457,Gujarat,East,Bolt,Signature,2025-04-15,1,2008-12-30,,1001422,1071366,1,Petrol,Manual,Hatchback,0,2025-04,196,0,2025-04
548,Rajasthan,South,Hexa,XE,2025-04-15,1,1996-03-18,,1096949,1119705,1,Diesel,Automatic,SUV,0,2025-04,349,0,2025-04
776,Gujarat,South,Safari,Adventure,2025-04-15,10,1999-09-06,,1897461,2270215,0,Hybrid,Manual,SUV,0,2025-04,307,0,2025-04
264,Andhra Pradesh,South,Tigor EV,Premium,2025-04-16,1,1995-07-18,,1608537,1812616,0,Electric,Manual,Hatchback,0,2025-04,357,0,2025-04
920,Uttar Pradesh,Central,Nexon,Luxury,2025-04-16,4,2012-07-31,,1993682,2337509,0,Petrol,Manual,SUV,0,2025-04,153,0,2025-04
