dealer_id,model,variant,year_month,year,month,bookings,cancellations,retail_sales,dealer_requested_qty,allocated_qty,dispatch_qty,in_transit_qty,opening_inventory,closing_inventory,lead_time_days,allocation_policy,panic_order_flag,stockout_flag,enquiries,test_drives,repeat_orders
DLR0046,Altroz,XM,2021-09,2021,9,21,1,16,17,16,14,1,9,7,11,FIFO,0,0,93,35,1
DLR0046,Altroz,XM,2021-10,2021,10,17,4,12,14,13,12,0,7,7,17,FIFO,0,0,76,28,0
DLR0046,Altroz,XM,2021-11,2021,11,14,1,10,11,10,9,2,7,6,18,FIFO,0,0,43,32,1
DLR0046,Altroz,XM,2021-12,2021,12,4,1,2,2,1,0,0,6,4,17,FIFO,0,0,15,9,0
DLR0046,Altroz,XM,2022-01,2022,1,11,1,13,16,14,13,2,4,4,21,FIFO,1,0,50,18,0
DLR0046,Altroz,XM,2022-02,2022,2,7,0,9,12,11,10,1,4,5,16,FIFO,0,0,33,16,1
DLR0046,Altroz,XM,2022-03,2022,3,24,1,22,29,28,27,5,5,10,19,FIFO,1,0,100,47,1
DLR0046,Altroz,XM,2022-04,2022,4,10,0,10,8,7,6,0,10,6,17,FIFO,0,0,31,19,0
DLR0046,Altroz,XM,2022-05,2022,5,4,0,8,11,10,9,0,6,7,21,FIFO,0,0,15,9,0
DLR0046,Altroz,XM,2022-06,2022,6,8,0,10,9,8,7,0,7,4,8,FIFO,0,0,25,16,0
DLR0046,Altroz,XM,2022-07,2022,7,9,0,11,13,12,11,0,4,4,13,FIFO,1,0,40,14,0
DLR0046,Altroz,XM,2022-08,2022,8,2,0,7,9,8,7,1,4,4,17,FIFO,0,0,6,3,0
DLR0046,Altroz,XM,2022-09,2022,9,16,1,13,15,13,12,1,4,3,21,FIFO,1,0,53,29,1
DLR0046,Altroz,XM,2022-10,2022,10,21,2,22,30,29,27,2,3,8,17,FIFO,1,0,80,51,1
DLR0046,Altroz,XM,2022-11,2022,11,20,2,21,28,26,24,5,8,11,10,FIFO,1,0,78,35,2
DLR0046,Altroz,XM,2022-12,2022,12,12,1,13,13,12,11,3,11,9,13,FIFO,0,0,45,23,1
DLR0046,Altroz,XM,2023-01,2023,1,9,0,7,12,11,10,0,9,12,19,FIFO,0,0,35,20,0
DLR0046,Altroz,XM,2023-02,2023,2,6,0,9,10,9,8,2,12,11,9,FIFO,0,0,26,10,0
DLR0046,Altroz,XM,2023-03,2023,3,5,0,4,1,0,0,0,11,7,9,FIFO,0,0,18,11,0
DLR0046,Altroz,XM,2023-04,2023,4,22,1,20,26,24,22,6,7,9,15,FIFO,1,0,90,37,2
DLR0046,Altroz,XM,2023-05,2023,5,11,0,8,10,9,8,0,9,9,19,FIFO,0,0,39,19,0
DLR0046,Altroz,XM,2023-06,2023,6,14,0,17,13,11,10,3,9,2,10,FIFO,0,0,51,34,1
DLR0046,Altroz,XM,2023-07,2023,7,8,0,6,10,9,8,1,2,4,7,FIFO,1,0,33,14,0
DLR0046,Altroz,XM,2023-08,2023,8,11,1,12,14,13,12,3,4,4,7,FIFO,1,0,43,24,0
DLR0046,Altroz,XM,2023-09,2023,9,18,1,15,19,17,16,1,4,5,13,FIFO,1,0,80,42,0
DLR0046,Altroz,XM,2023-10,2023,10,30,2,25,31,28,26,6,5,6,14,FIFO,1,0,123,55,2
DLR0046,Altroz,XM,2023-11,2023,11,22,1,18,21,20,19,3,6,7,7,FIFO,1,0,101,40,1
DLR0046,Altroz,XM,2023-12,2023,12,4,0,4,5,4,3,0,7,6,7,FIFO,0,0,15,9,0
DLR0046,Altroz,XZ,2020-01,2020,1,4,0,5,5,4,3,0,7,5,20,FIFO,0,0,15,8,0
DLR0046,Altroz,XZ,2020-02,2020,2,13,0,12,15,13,12,1,5,5,9,FIFO,1,0,56,24,0
DLR0046,Altroz,XZ,2020-03,2020,3,9,0,11,10,9,8,1,5,2,19,FIFO,0,0,30,20,0
DLR0046,Altroz,XZ,2020-04,2020,4,0,0,4,6,5,4,0,2,2,8,FIFO,0,0,0,0,0
DLR0046,Altroz,XZ,2020-05,2020,5,5,1,1,0,0,0,0,2,1,12,FIFO,0,0,21,8,0
DLR0046,Altroz,XZ,2020-06,2020,6,7,1,1,0,0,0,0,1,0,16,FIFO,0,1,21,10,0
DLR0046,Altroz,XZ,2020-07,2020,7,2,0,1,0,0,0,0,0,0,21,FIFO,1,1,7,3,0
DLR0046,Altroz,XZ,2020-08,2020,8,1,0,2,7,6,5,1,0,3,17,FIFO,1,0,4,2,0
DLR0046,Altroz,XZ,2020-09,2020,9,4,0,4,0,0,0,0,3,0,19,FIFO,0,1,19,9,0
DLR0046,Altroz,XZ,2020-10,2020,10,3,0,6,8,7,6,1,0,0,9,FIFO,1,1,14,7,0
DLR0046,Altroz,XZ,2020-11,2020,11,5,0,0,3,2,1,0,0,1,18,FIFO,1,0,17,8,0
DLR0046,Altroz,XZ,2020-12,2020,12,5,0,5,6,5,4,0,1,0,19,FIFO,1,1,20,11,0
DLR0046,Altroz,XZ,2021-01,2021,1,12,1,9,12,11,10,1,0,1,16,FIFO,1,0,37,27,1
DLR0046,Altroz,XZ,2021-02,2021,2,9,0,9,16,15,14,3,1,6,14,FIFO,1,0,31,20,1
DLR0046,Altroz,XZ,2021-03,2021,3,7,0,7,6,5,4,1,6,3,18,FIFO,0,0,31,15,0
DLR0046,Altroz,XZ,2021-04,2021,4,2,0,2,0,0,0,0,3,1,8,FIFO,0,0,6,4,0
DLR0046,Altroz,XZ,2021-05,2021,5,19,1,10,16,15,13,3,1,4,12,FIFO,1,0,66,44,0
DLR0046,Altroz,XZ,2021-06,2021,6,15,1,14,15,14,13,3,4,3,18,FIFO,1,0,73,34,0
DLR0046,Altroz,XZ,2021-07,2021,7,14,1,13,17,16,14,1,3,4,14,FIFO,1,0,65,22,1
DLR0046,Altroz,XZ,2021-08,2021,8,12,1,7,9,8,7,1,4,4,16,FIFO,0,0,54,26,0
DLR0046,Altroz,XZ,2021-09,2021,9,5,0,7,6,5,4,0,4,1,18,FIFO,0,0,23,11,0
DLR0046,Altroz,XZ,2021-10,2021,10,16,1,16,21,20,19,5,1,4,12,FIFO,1,0,71,26,2
DLR0046,Altroz,XZ,2021-11,2021,11,20,2,19,24,23,21,5,4,6,14,FIFO,1,0,64,34,1
DLR0046,Altroz,XZ,2021-12,2021,12,18,1,13,12,11,10,2,6,3,10,FIFO,0,0,72,41,1
DLR0046,Altroz,XZ,2022-01,2022,1,4,0,4,5,4,3,1,3,2,7,FIFO,0,0,15,7,0
DLR0046,Altroz,XZ,2022-02,2022,2,0,0,0,3,2,1,0,2,3,11,FIFO,0,0,0,0,0
DLR0046,Altroz,XZ,2022-03,2022,3,17,2,15,17,16,15,1,3,3,18,FIFO,1,0,79,31,1
DLR0046,Altroz,XZ,2022-04,2022,4,17,4,13,16,15,13,1,3,3,13,FIFO,1,0,66,29,1
DLR0046,Altroz,XZ,2022-05,2022,5,11,0,10,15,13,12,3,3,5,11,FIFO,1,0,34,26,0
DLR0046,Altroz,XZ,2022-06,2022,6,13,3,12,12,11,10,1,5,3,18,FIFO,0,0,46,29,1
DLR0046,Altroz,XZ,2022-07,2022,7,8,0,5,4,3,2,0,3,0,21,FIFO,0,1,27,14,0
DLR0046,Altroz,XZ,2022-08,2022,8,15,1,13,20,18,17,4,0,4,15,FIFO,1,0,71,24,1
DLR0046,Altroz,XZ,2022-09,2022,9,10,0,8,5,4,3,0,4,0,10,FIFO,0,1,42,18,0
DLR0046,Altroz,XZ,2022-10,2022,10,14,1,9,17,15,14,4,0,5,17,FIFO,1,0,57,26,1
DLR0046,Altroz,XZ,2022-11,2022,11,18,1,11,7,6,5,0,5,0,9,FIFO,0,1,72,27,1
DLR0046,Altroz,XZ,2022-12,2022,12,10,0,7,10,9,8,0,0,1,16,FIFO,1,0,43,23,0
DLR0046,Altroz,XZ,2023-01,2023,1,5,0,4,6,5,4,0,1,1,7,FIFO,1,0,22,11,0
DLR0046,Altroz,XZ,2023-02,2023,2,14,1,9,14,13,11,0,1,3,10,FIFO,1,0,57,32,1
DLR0046,Altroz,XZ,2023-03,2023,3,22,2,16,22,20,18,4,3,5,12,FIFO,1,0,107,50,1
DLR0046,Altroz,XZ,2023-04,2023,4,20,1,13,18,16,15,0,5,7,20,FIFO,1,0,99,44,1
DLR0046,Altroz,XZ,2023-05,2023,5,11,1,11,9,8,7,0,7,3,15,FIFO,0,0,54,23,0
DLR0046,Altroz,XZ,2023-06,2023,6,16,1,16,23,21,20,2,3,7,13,FIFO,1,0,69,39,1
DLR0046,Altroz,XZ,2023-07,2023,7,12,1,13,13,12,11,1,7,5,7,FIFO,0,0,58,26,1
DLR0046,Altroz,XZ,2023-08,2023,8,14,0,13,12,11,10,1,5,2,18,FIFO,0,0,53,29,0
DLR0046,Altroz,XZ,2023-09,2023,9,12,1,9,11,10,9,0,2,2,18,FIFO,1,0,56,27,0
DLR0046,Altroz,XZ,2023-10,2023,10,17,2,18,20,18,17,0,2,1,10,FIFO,1,0,81,29,1
DLR0046,Altroz,XZ,2023-11,2023,11,15,1,16,19,18,17,2,1,2,17,FIFO,1,0,72,37,1
DLR0046,Altroz,XZ,2023-12,2023,12,15,1,13,18,17,16,4,2,5,16,FIFO,1,0,69,22,1
DLR0046,Altroz,XZ+,2020-01,2020,1,2,0,2,3,2,1,0,9,8,11,FIFO,0,0,7,4,0
DLR0046,Altroz,XZ+,2020-02,2020,2,4,0,7,8,7,6,0,8,7,16,FIFO,0,0,13,6,0
DLR0046,Altroz,XZ+,2020-03,2020,3,11,0,8,11,10,9,2,7,8,16,FIFO,0,0,40,25,1
DLR0046,Altroz,XZ+,2020-04,2020,4,3,0,4,4,3,2,0,8,6,8,FIFO,0,0,13,7,0
DLR0046,Altroz,XZ+,2020-05,2020,5,6,1,4,2,1,0,0,6,2,20,FIFO,0,0,20,11,0
DLR0046,Altroz,XZ+,2020-06,2020,6,0,0,0,0,0,0,0,2,2,9,FIFO,0,0,0,0,0
DLR0046,Altroz,XZ+,2020-07,2020,7,0,0,1,2,1,0,0,2,1,11,FIFO,0,0,0,0,0
DLR0046,Altroz,XZ+,2020-08,2020,8,7,0,4,4,3,2,0,1,0,15,FIFO,1,1,29,11,0
DLR0046,Altroz,XZ+,2020-09,2020,9,0,0,3,5,4,3,0,0,0,13,FIFO,1,1,0,0,0
DLR0046,Altroz,XZ+,2020-10,2020,10,4,0,2,4,3,2,0,0,0,13,FIFO,1,1,17,7,0
DLR0046,Altroz,XZ+,2020-11,2020,11,17,1,11,17,15,14,4,0,3,17,FIFO,1,0,77,36,1
DLR0046,Altroz,XZ+,2020-12,2020,12,0,0,4,3,2,1,0,3,0,10,FIFO,0,1,0,0,0
DLR0046,Altroz,XZ+,2021-01,2021,1,14,0,13,17,15,14,0,0,1,8,FIFO,1,0,65,23,1
DLR0046,Altroz,XZ+,2021-02,2021,2,14,1,15,20,19,18,3,1,4,13,FIFO,1,0,49,22,1
DLR0046,Altroz,XZ+,2021-03,2021,3,18,2,22,28,22,20,0,4,2,10,FIFO,1,0,61,30,1
DLR0046,Altroz,XZ+,2021-04,2021,4,20,1,17,24,23,21,5,2,6,21,FIFO,1,0,97,35,2
DLR0046,Altroz,XZ+,2021-05,2021,5,7,0,4,4,3,2,0,6,4,7,FIFO,0,0,30,12,0
DLR0046,Altroz,XZ+,2021-06,2021,6,13,0,9,12,10,9,1,4,4,21,FIFO,1,0,56,22,0
DLR0046,Altroz,XZ+,2021-07,2021,7,12,0,10,9,8,7,0,4,1,8,FIFO,0,0,47,23,0
DLR0046,Altroz,XZ+,2021-08,2021,8,9,0,9,13,12,11,2,1,3,9,FIFO,1,0,33,21,0
DLR0046,Altroz,XZ+,2021-09,2021,9,12,0,9,9,8,7,2,3,1,7,FIFO,1,0,49,19,0
DLR0046,Altroz,XZ+,2021-10,2021,10,19,2,16,20,19,18,2,1,3,7,FIFO,1,0,61,44,1
DLR0046,Altroz,XZ+,2021-11,2021,11,5,1,8,6,5,4,0,3,0,10,FIFO,0,1,19,9,1
DLR0046,Altroz,XZ+,2021-12,2021,12,4,0,6,9,8,7,2,0,1,15,FIFO,1,0,15,8,0
DLR0046,Altroz,XZ+,2022-01,2022,1,17,4,11,22,17,16,5,1,6,7,FIFO,1,0,69,39,1
DLR0046,Altroz,XZ+,2022-02,2022,2,13,2,13,16,15,14,2,6,7,17,FIFO,0,0,55,23,0
DLR0046,Altroz,XZ+,2022-03,2022,3,23,2,21,30,21,19,5,7,5,15,FIFO,1,0,113,56,2
DLR0046,Altroz,XZ+,2022-04,2022,4,9,0,10,9,8,7,0,5,2,7,FIFO,0,0,38,14,0
DLR0046,Altroz,XZ+,2022-05,2022,5,14,3,9,13,12,11,1,2,4,15,FIFO,1,0,66,28,1
DLR0046,Altroz,XZ+,2022-06,2022,6,7,0,7,11,10,9,2,4,6,11,FIFO,0,0,28,12,0
DLR0046,Altroz,XZ+,2022-07,2022,7,8,1,8,9,8,7,0,6,5,7,FIFO,0,0,34,15,0
DLR0046,Altroz,XZ+,2022-08,2022,8,17,1,16,18,16,15,5,5,4,10,FIFO,1,0,53,33,2
DLR0046,Altroz,XZ+,2022-09,2022,9,11,1,7,8,7,6,0,4,3,19,FIFO,0,0,35,26,0
DLR0046,Altroz,XZ+,2022-10,2022,10,21,1,18,29,23,22,6,3,7,7,FIFO,1,0,87,40,2
DLR0046,Altroz,XZ+,2022-11,2022,11,12,1,12,11,10,9,2,7,4,19,FIFO,0,0,45,26,1
DLR0046,Altroz,XZ+,2022-12,2022,12,9,0,9,9,8,7,0,4,2,8,FIFO,0,0,41,22,1
DLR0046,Altroz,XZ+,2023-01,2023,1,11,0,9,12,11,10,2,2,3,7,FIFO,1,0,44,21,0
DLR0046,Altroz,XZ+,2023-02,2023,2,15,1,13,16,15,13,2,3,3,12,FIFO,1,0,71,28,1
DLR0046,Altroz,XZ+,2023-03,2023,3,31,1,19,37,22,20,3,3,4,15,FIFO,1,0,153,76,1
DLR0046,Altroz,XZ+,2023-04,2023,4,19,1,16,19,18,16,4,4,4,18,FIFO,1,0,62,44,2
DLR0046,Altroz,XZ+,2023-05,2023,5,13,1,11,11,10,9,3,4,2,21,FIFO,1,0,49,31,1
DLR0046,Altroz,XZ+,2023-06,2023,6,17,1,17,20,19,18,3,2,3,17,FIFO,1,0,73,32,2
DLR0046,Altroz,XZ+,2023-07,2023,7,9,0,10,13,12,11,2,3,4,15,FIFO,1,0,32,19,1
DLR0046,Altroz,XZ+,2023-08,2023,8,29,2,21,39,24,23,6,4,6,13,FIFO,1,0,102,50,1
DLR0046,Altroz,XZ+,2023-09,2023,9,16,0,16,17,16,15,4,6,5,8,FIFO,1,0,74,37,1
DLR0046,Altroz,XZ+,2023-10,2023,10,13,1,12,19,18,16,3,5,9,12,FIFO,1,0,64,31,1
DLR0046,Altroz,XZ+,2023-11,2023,11,7,0,7,8,7,6,0,9,8,7,FIFO,0,0,31,12,0
DLR0046,Altroz,XZ+,2023-12,2023,12,8,0,9,10,9,8,1,8,7,17,FIFO,0,0,32,12,0
DLR0046,Harrier,XE,2020-01,2020,1,7,0,8,7,6,5,0,9,6,16,FIFO,0,0,27,11,1
DLR0046,Harrier,XE,2020-02,2020,2,11,0,10,6,5,4,0,6,0,14,FIFO,0,1,44,23,0
DLR0046,Harrier,XE,2020-03,2020,3,15,0,12,20,18,17,4,0,5,11,FIFO,1,0,58,26,1
DLR0046,Harrier,XE,2020-04,2020,4,2,0,4,5,4,3,0,5,4,11,FIFO,0,0,8,4,0
DLR0046,Harrier,XE,2020-05,2020,5,2,0,3,4,3,2,0,4,3,17,FIFO,0,0,6,3,0
DLR0046,Harrier,XE,2020-06,2020,6,0,0,2,5,4,3,0,3,4,17,FIFO,0,0,0,0,0
DLR0046,Harrier,XE,2020-07,2020,7,5,1,5,6,5,4,1,4,3,10,FIFO,0,0,22,9,0
DLR0046,Harrier,XE,2020-08,2020,8,11,0,7,11,10,9,1,3,5,11,FIFO,1,0,47,21,1
DLR0046,Harrier,XE,2020-09,2020,9,0,0,0,0,0,0,0,5,5,7,FIFO,0,0,0,0,0
DLR0046,Harrier,XE,2020-10,2020,10,7,0,5,4,3,2,0,5,2,10,FIFO,0,0,24,11,0
DLR0046,Harrier,XE,2020-11,2020,11,8,0,10,11,10,9,0,2,1,18,FIFO,1,0,25,15,1
DLR0046,Harrier,XE,2020-12,2020,12,3,0,7,8,7,6,0,1,0,9,FIFO,1,1,13,6,0
DLR0046,Harrier,XE,2021-01,2021,1,15,1,15,19,18,17,0,0,2,17,FIFO,1,0,74,36,1
DLR0046,Harrier,XE,2021-02,2021,2,15,1,12,13,12,11,2,2,1,7,FIFO,1,0,62,23,0
DLR0046,Harrier,XE,2021-03,2021,3,7,0,7,10,9,8,1,1,2,19,FIFO,1,0,21,16,0
DLR0046,Harrier,XE,2021-04,2021,4,15,1,12,19,18,17,2,2,7,7,FIFO,1,0,68,26,1
DLR0046,Harrier,XE,2021-05,2021,5,2,0,4,6,5,4,0,7,7,19,FIFO,0,0,6,4,0
DLR0046,Harrier,XE,2021-06,2021,6,6,0,6,5,4,3,0,7,4,13,FIFO,0,0,24,11,0
DLR0046,Harrier,XE,2021-07,2021,7,11,0,10,17,16,15,5,4,9,20,FIFO,1,0,39,17,1
DLR0046,Harrier,XE,2021-08,2021,8,3,0,4,7,6,5,0,9,10,18,FIFO,0,0,14,6,0
DLR0046,Harrier,XE,2021-09,2021,9,4,0,3,4,3,2,0,10,9,7,FIFO,0,0,15,9,0
DLR0046,Harrier,XE,2021-10,2021,10,29,7,25,34,33,31,4,9,15,12,FIFO,1,0,139,48,3
DLR0046,Harrier,XE,2021-11,2021,11,24,1,22,20,19,18,5,15,11,10,FIFO,0,0,86,36,2
DLR0046,Harrier,XE,2021-12,2021,12,12,2,12,14,12,11,3,11,10,7,FIFO,0,0,45,28,1
DLR0046,Harrier,XE,2022-01,2022,1,6,1,7,9,8,7,1,10,10,13,FIFO,0,0,29,13,0
DLR0046,Harrier,XE,2022-02,2022,2,12,1,13,12,11,10,1,10,7,12,FIFO,0,0,40,27,1
DLR0046,Harrier,XE,2022-03,2022,3,16,1,18,16,15,13,2,7,2,10,FIFO,0,0,66,24,1
DLR0046,Harrier,XE,2022-04,2022,4,9,1,8,16,15,14,3,2,8,18,FIFO,1,0,33,21,1
DLR0046,Harrier,XE,2022-05,2022,5,15,3,13,16,14,13,4,8,8,18,FIFO,0,0,68,28,1
DLR0046,Harrier,XE,2022-06,2022,6,9,0,8,10,9,8,1,8,8,20,FIFO,0,0,29,21,0
DLR0046,Harrier,XE,2022-07,2022,7,14,2,12,15,14,13,3,8,9,21,FIFO,0,0,54,21,1
DLR0046,Harrier,XE,2022-08,2022,8,23,2,23,21,20,19,5,9,5,15,FIFO,0,0,101,54,3
DLR0046,Harrier,XE,2022-09,2022,9,0,0,3,0,0,0,0,5,2,14,FIFO,0,0,0,0,0
DLR0046,Harrier,XE,2022-10,2022,10,10,0,10,13,11,10,1,2,2,8,FIFO,1,0,31,20,1
DLR0046,Harrier,XE,2022-11,2022,11,23,2,22,29,27,26,7,2,6,17,FIFO,1,0,101,35,2
DLR0046,Harrier,XE,2022-12,2022,12,6,0,7,3,2,1,0,6,0,15,FIFO,0,1,24,13,0
DLR0046,Harrier,XE,2023-01,2023,1,16,1,18,23,22,21,2,0,3,17,FIFO,1,0,48,33,0
DLR0046,Harrier,XE,2023-02,2023,2,22,2,11,14,13,12,3,3,4,10,FIFO,1,0,92,48,0
DLR0046,Harrier,XE,2023-03,2023,3,29,1,20,26,24,22,6,4,6,17,FIFO,1,0,140,64,1
DLR0046,Harrier,XE,2023-04,2023,4,11,1,8,9,8,7,0,6,5,11,FIFO,0,0,35,21,1
DLR0046,Harrier,XE,2023-05,2023,5,8,0,6,7,6,5,0,5,4,9,FIFO,0,0,33,13,0
DLR0046,Harrier,XE,2023-06,2023,6,10,0,11,14,13,12,1,4,5,21,FIFO,1,0,44,24,0
DLR0046,Harrier,XE,2023-07,2023,7,13,1,11,11,10,9,0,5,3,17,FIFO,0,0,40,31,0
DLR0046,Harrier,XE,2023-08,2023,8,28,3,27,39,35,32,3,3,8,21,FIFO,1,0,85,47,2
DLR0046,Harrier,XE,2023-09,2023,9,9,0,7,10,9,8,2,8,9,18,FIFO,0,0,35,19,0
DLR0046,Harrier,XE,2023-10,2023,10,14,1,14,9,8,7,2,9,2,11,FIFO,0,0,64,23,0
DLR0046,Harrier,XE,2023-11,2023,11,14,1,18,23,22,20,0,2,4,19,FIFO,1,0,46,33,1
DLR0046,Harrier,XE,2023-12,2023,12,14,1,15,18,16,15,0,4,4,10,FIFO,1,0,65,22,0
DLR0046,Harrier,XM,2020-01,2020,1,10,0,10,6,5,4,0,10,4,9,FIFO,0,0,43,24,0
DLR0046,Harrier,XM,2020-02,2020,2,5,0,3,0,0,0,0,4,1,13,FIFO,0,0,18,10,0
DLR0046,Harrier,XM,2020-03,2020,3,12,0,9,16,15,14,2,1,6,16,FIFO,1,0,48,18,0
DLR0046,Harrier,XM,2020-04,2020,4,4,0,4,0,0,0,0,6,2,20,FIFO,0,0,19,9,0
DLR0046,Harrier,XM,2020-05,2020,5,4,0,3,3,2,1,0,2,0,12,FIFO,0,1,13,8,0
DLR0046,Harrier,XM,2020-06,2020,6,1,0,2,4,3,2,0,0,0,16,FIFO,1,1,3,2,0
DLR0046,Harrier,XM,2020-07,2020,7,1,0,1,0,0,0,0,0,0,19,FIFO,1,1,4,1,0
DLR0046,Harrier,XM,2020-08,2020,8,4,0,3,9,8,7,1,0,4,14,FIFO,1,0,13,7,0
DLR0046,Harrier,XM,2020-09,2020,9,5,0,3,3,2,1,0,4,2,12,FIFO,0,0,15,12,0
DLR0046,Harrier,XM,2020-10,2020,10,13,1,12,14,13,12,3,2,2,14,FIFO,1,0,39,27,0
DLR0046,Harrier,XM,2020-11,2020,11,7,0,4,8,7,6,0,2,4,13,FIFO,1,0,25,10,0
DLR0046,Harrier,XM,2020-12,2020,12,12,0,9,6,5,4,0,4,0,16,FIFO,0,1,37,21,0
DLR0046,Harrier,XM,2021-01,2021,1,0,0,3,4,3,2,0,0,0,17,FIFO,1,1,0,0,0
DLR0046,Harrier,XM,2021-02,2021,2,13,1,8,14,13,12,4,0,4,11,FIFO,1,0,64,21,0
DLR0046,Harrier,XM,2021-03,2021,3,19,1,18,21,20,18,4,4,4,11,FIFO,1,0,59,30,1
DLR0046,Harrier,XM,2021-04,2021,4,10,1,12,15,13,12,1,4,4,21,FIFO,1,0,38,15,0
DLR0046,Harrier,XM,2021-05,2021,5,8,0,10,10,9,8,0,4,2,9,FIFO,0,0,24,17,1
DLR0046,Harrier,XM,2021-06,2021,6,16,1,14,20,18,17,2,2,5,20,FIFO,1,0,52,29,1
DLR0046,Harrier,XM,2021-07,2021,7,9,2,12,20,18,17,1,5,10,9,FIFO,1,0,32,16,1
DLR0046,Harrier,XM,2021-08,2021,8,29,2,27,36,35,34,1,10,17,14,FIFO,1,0,109,45,2
DLR0046,Harrier,XM,2021-09,2021,9,15,1,16,15,14,13,1,17,14,12,FIFO,0,0,73,33,1
DLR0046,Harrier,XM,2021-10,2021,10,10,1,14,14,13,12,2,14,12,13,FIFO,0,0,37,22,1
DLR0046,Harrier,XM,2021-11,2021,11,20,2,21,17,16,15,1,12,6,10,FIFO,0,0,79,46,1
DLR0046,Harrier,XM,2021-12,2021,12,5,0,5,7,6,5,0,6,6,15,FIFO,0,0,17,10,0
DLR0046,Harrier,XM,2022-01,2022,1,7,1,6,7,6,5,1,6,5,13,FIFO,0,0,21,15,0
DLR0046,Harrier,XM,2022-02,2022,2,4,0,6,6,5,4,0,5,3,7,FIFO,0,0,19,8,0
DLR0046,Harrier,XM,2022-03,2022,3,21,2,24,31,28,27,7,3,6,13,FIFO,1,0,66,41,1
DLR0046,Harrier,XM,2022-04,2022,4,11,0,9,7,6,5,0,6,2,17,FIFO,0,0,54,19,0
DLR0046,Harrier,XM,2022-05,2022,5,12,0,12,16,15,14,3,2,4,20,FIFO,1,0,39,18,1
DLR0046,Harrier,XM,2022-06,2022,6,6,0,7,8,7,6,0,4,3,12,FIFO,0,0,25,10,0
DLR0046,Harrier,XM,2022-07,2022,7,13,1,12,15,13,11,2,3,2,14,FIFO,1,0,64,28,1
DLR0046,Harrier,XM,2022-08,2022,8,18,1,14,20,18,16,3,2,4,11,FIFO,1,0,58,43,1
DLR0046,Harrier,XM,2022-09,2022,9,3,0,2,1,0,0,0,4,2,21,FIFO,0,0,11,5,0
DLR0046,Harrier,XM,2022-10,2022,10,16,1,11,15,13,12,1,2,3,21,FIFO,1,0,72,34,1
DLR0046,Harrier,XM,2022-11,2022,11,19,1,18,23,20,18,0,3,3,11,FIFO,1,0,58,37,1
DLR0046,Harrier,XM,2022-12,2022,12,9,0,8,8,7,6,1,3,1,15,FIFO,0,0,39,19,0
DLR0046,Harrier,XM,2023-01,2023,1,4,0,5,6,5,4,0,1,0,18,FIFO,1,1,12,6,0
DLR0046,Harrier,XM,2023-02,2023,2,9,0,8,13,12,11,3,0,3,18,FIFO,1,0,31,14,0
DLR0046,Harrier,XM,2023-03,2023,3,25,2,24,31,28,27,4,3,6,18,FIFO,1,0,83,42,2
DLR0046,Harrier,XM,2023-04,2023,4,8,0,8,6,5,4,1,6,2,14,FIFO,0,0,38,19,1
DLR0046,Harrier,XM,2023-05,2023,5,4,0,7,8,7,6,0,2,1,15,FIFO,1,0,13,6,0
DLR0046,Harrier,XM,2023-06,2023,6,15,1,12,17,16,15,3,1,4,11,FIFO,1,0,46,31,0
DLR0046,Harrier,XM,2023-07,2023,7,12,1,13,16,15,14,0,4,5,9,FIFO,1,0,50,29,1
DLR0046,Harrier,XM,2023-08,2023,8,21,1,18,21,19,17,1,5,4,16,FIFO,1,0,77,45,0
DLR0046,Harrier,XM,2023-09,2023,9,10,0,8,7,6,5,0,4,1,7,FIFO,0,0,38,19,0
DLR0046,Harrier,XM,2023-10,2023,10,11,1,7,9,8,7,1,1,1,9,FIFO,1,0,35,20,0
DLR0046,Harrier,XM,2023-11,2023,11,10,0,9,11,10,9,1,1,1,8,FIFO,1,0,44,21,0
DLR0046,Harrier,XM,2023-12,2023,12,7,0,4,7,6,5,1,1,2,9,FIFO,1,0,29,13,0
DLR0046,Harrier,XZ,2020-01,2020,1,9,1,5,3,2,1,0,9,5,11,FIFO,0,0,33,19,0
DLR0046,Harrier,XZ,2020-02,2020,2,16,1,10,8,7,6,0,5,1,14,FIFO,0,0,53,33,1
DLR0046,Harrier,XZ,2020-03,2020,3,13,0,9,11,10,9,0,1,1,12,FIFO,1,0,54,26,0
DLR0046,Harrier,XZ,2020-04,2020,4,0,0,3,3,2,1,0,1,0,14,FIFO,1,1,0,0,0
DLR0046,Harrier,XZ,2020-05,2020,5,0,0,1,0,0,0,0,0,0,14,FIFO,1,1,0,0,0
DLR0046,Harrier,XZ,2020-06,2020,6,0,0,0,4,3,2,0,0,2,13,FIFO,1,0,0,0,0
DLR0046,Harrier,XZ,2020-07,2020,7,4,1,2,3,2,1,0,2,1,19,FIFO,0,0,13,8,0
DLR0046,Harrier,XZ,2020-08,2020,8,3,0,7,8,7,6,1,1,0,14,FIFO,1,1,13,6,0
DLR0046,Harrier,XZ,2020-09,2020,9,3,0,2,6,5,4,1,0,2,13,FIFO,1,0,14,6,0
DLR0046,Harrier,XZ,2020-10,2020,10,15,0,13,18,17,15,1,2,4,9,FIFO,1,0,45,26,1
DLR0046,Harrier,XZ,2020-11,2020,11,6,0,10,14,13,12,1,4,6,11,FIFO,1,0,21,13,0
DLR0046,Harrier,XZ,2020-12,2020,12,11,1,11,10,9,8,1,6,3,19,FIFO,0,0,34,17,1
